name,concept_id
quetiapine,21121432
quetiapine,21126258
quetiapine,21131157
quetiapine,21131158
quetiapine,21131159
quetiapine,21131160
quetiapine,21131161
quetiapine,21131162
quetiapine,21131163
quetiapine,21131164
quetiapine,21131165
quetiapine,21131166
quetiapine,21131167
quetiapine,21131168
quetiapine,21131169
quetiapine,21131170
quetiapine,21131171
quetiapine,21131172
quetiapine,21131173
quetiapine,21131174
quetiapine,21131175
quetiapine,21131176
quetiapine,21131177
quetiapine,21131178
quetiapine,21131179
quetiapine,21131180
quetiapine,21131181
quetiapine,21131182
quetiapine,21131183
quetiapine,21131184
quetiapine,21131185
quetiapine,21131186
quetiapine,21131187
quetiapine,21131188
quetiapine,21131189
quetiapine,21141127
quetiapine,21141128
quetiapine,21141129
quetiapine,21141130
quetiapine,21141131
quetiapine,21141132
quetiapine,21141133
quetiapine,21141134
quetiapine,21141135
quetiapine,21141136
quetiapine,21141137
quetiapine,21141138
quetiapine,21141139
quetiapine,21141140
quetiapine,21141141
quetiapine,21141142
quetiapine,21141143
quetiapine,21141144
quetiapine,21141145
quetiapine,21141146
quetiapine,21141147
quetiapine,21141148
quetiapine,21141149
quetiapine,21141151
quetiapine,21141152
quetiapine,21141153
quetiapine,21141154
quetiapine,21141155
quetiapine,21141156
quetiapine,21141157
quetiapine,21141158
quetiapine,21141159
quetiapine,21141160
quetiapine,21141161
quetiapine,21141162
quetiapine,21141163
quetiapine,21141164
quetiapine,21146002
quetiapine,21146003
quetiapine,21150957
quetiapine,21150958
quetiapine,21150959
quetiapine,21150960
quetiapine,21150961
quetiapine,21150962
quetiapine,21150963
quetiapine,21150964
quetiapine,21150965
quetiapine,21150967
quetiapine,21150968
quetiapine,21150969
quetiapine,21150970
quetiapine,21150971
quetiapine,21150972
quetiapine,21150973
quetiapine,21150974
quetiapine,21150975
quetiapine,21150976
quetiapine,21150977
quetiapine,21150978
quetiapine,21150979
quetiapine,21150980
quetiapine,21150981
quetiapine,21150982
quetiapine,21150983
quetiapine,21150985
quetiapine,21150986
quetiapine,21150987
quetiapine,21150988
quetiapine,21150989
quetiapine,21150991
quetiapine,21150992
quetiapine,21155955
quetiapine,21157631
quetiapine,21160894
quetiapine,21160895
quetiapine,21160896
quetiapine,21160898
quetiapine,21160899
quetiapine,21160900
quetiapine,21160901
quetiapine,21160902
quetiapine,21160903
quetiapine,21160904
quetiapine,21160905
quetiapine,21160906
quetiapine,21160907
quetiapine,21160908
quetiapine,21160909
quetiapine,21160910
quetiapine,21160911
quetiapine,21160912
quetiapine,21160913
quetiapine,21160914
quetiapine,21160915
quetiapine,21160916
quetiapine,21160918
quetiapine,21160919
quetiapine,21160920
quetiapine,21160921
quetiapine,21160922
quetiapine,21160923
quetiapine,21160924
quetiapine,21160925
quetiapine,21160926
quetiapine,21170673
quetiapine,21170674
quetiapine,21170675
quetiapine,21170676
quetiapine,21170677
quetiapine,21170678
quetiapine,21170679
quetiapine,21170680
quetiapine,21170681
quetiapine,21170682
quetiapine,21170684
quetiapine,21170685
quetiapine,21170686
quetiapine,21170687
quetiapine,21170688
quetiapine,21170689
quetiapine,21170690
quetiapine,21170691
quetiapine,21170692
quetiapine,21170694
quetiapine,21170695
quetiapine,21170696
quetiapine,21170697
quetiapine,21170698
quetiapine,21170699
quetiapine,21170700
quetiapine,21170701
quetiapine,21170702
quetiapine,21170703
quetiapine,21175466
quetiapine,21175467
quetiapine,21177187
quetiapine,21177926
quetiapine,21177934
quetiapine,35129554
quetiapine,35129639
quetiapine,35129852
quetiapine,35130750
quetiapine,35131325
quetiapine,35131552
quetiapine,35131829
quetiapine,35132035
quetiapine,35132114
quetiapine,35132137
quetiapine,35132225
quetiapine,35133420
quetiapine,35133471
quetiapine,35133715
quetiapine,35133837
quetiapine,35134322
quetiapine,35134978
quetiapine,35136889
quetiapine,35136953
quetiapine,35137109
quetiapine,35138497
quetiapine,35139007
quetiapine,35139860
quetiapine,35140659
quetiapine,35140740
quetiapine,35141571
quetiapine,35141645
quetiapine,35142526
quetiapine,35144015
quetiapine,35144229
quetiapine,35144402
quetiapine,35144617
quetiapine,35145045
quetiapine,35145353
quetiapine,35145531
quetiapine,35146039
quetiapine,35147006
quetiapine,35147660
quetiapine,35147975
quetiapine,35148066
quetiapine,35148414
quetiapine,35148536
quetiapine,35148881
quetiapine,35149287
quetiapine,35149605
quetiapine,35150313
quetiapine,35150664
quetiapine,35151145
quetiapine,35151191
quetiapine,35151381
quetiapine,35151579
quetiapine,35151730
quetiapine,35152297
quetiapine,35152351
quetiapine,35152696
quetiapine,35152752
quetiapine,35152983
quetiapine,35154081
quetiapine,35154343
quetiapine,35154466
quetiapine,35154863
quetiapine,35155368
quetiapine,35155868
quetiapine,35156048
quetiapine,35156346
quetiapine,35156393
quetiapine,35157851
quetiapine,35158109
quetiapine,35158398
quetiapine,35158731
quetiapine,35159162
quetiapine,35159180
quetiapine,35159819
quetiapine,35159905
quetiapine,35160256
quetiapine,35160822
quetiapine,35161148
quetiapine,35161762
quetiapine,35406831
quetiapine,35406832
quetiapine,35406833
quetiapine,35406834
quetiapine,35406835
quetiapine,35407110
quetiapine,35407111
quetiapine,35407133
quetiapine,35407172
quetiapine,35407245
quetiapine,35407593
quetiapine,35407594
quetiapine,35407596
quetiapine,35407597
quetiapine,35407598
quetiapine,35407841
quetiapine,35407851
quetiapine,35407859
quetiapine,35407957
quetiapine,35407973
quetiapine,35407974
quetiapine,35407986
quetiapine,35408035
quetiapine,35408036
quetiapine,35408037
quetiapine,35408038
quetiapine,35408136
quetiapine,35408137
quetiapine,35408377
quetiapine,35408378
quetiapine,35408379
quetiapine,35408380
quetiapine,35408381
quetiapine,35408382
quetiapine,35408383
quetiapine,35408384
quetiapine,35408385
quetiapine,35408386
quetiapine,35408653
quetiapine,35408761
quetiapine,35408771
quetiapine,35408823
quetiapine,35409179
quetiapine,35409180
quetiapine,35409181
quetiapine,35409182
quetiapine,35409183
quetiapine,35409482
quetiapine,35409503
quetiapine,35409588
quetiapine,35409589
quetiapine,35409590
quetiapine,35409685
quetiapine,35409921
quetiapine,35409922
quetiapine,35409923
quetiapine,35409925
quetiapine,35410196
quetiapine,35410210
quetiapine,35410314
quetiapine,35410689
quetiapine,35410690
quetiapine,35410691
quetiapine,35410692
quetiapine,35410693
quetiapine,35410694
quetiapine,35410695
quetiapine,35410696
quetiapine,35410697
quetiapine,35410953
quetiapine,35411002
quetiapine,35411011
quetiapine,35411028
quetiapine,35411036
quetiapine,35411089
quetiapine,35411220
quetiapine,35411474
quetiapine,35411475
quetiapine,35411476
quetiapine,35411720
quetiapine,35411861
quetiapine,35411936
quetiapine,35411938
quetiapine,35411939
quetiapine,35412030
quetiapine,35412260
quetiapine,35412261
quetiapine,35412262
quetiapine,35412264
quetiapine,35412265
quetiapine,35412266
quetiapine,35412511
quetiapine,35412527
quetiapine,35412532
quetiapine,35412567
quetiapine,35412584
quetiapine,35412585
quetiapine,35412587
quetiapine,35412608
quetiapine,35412681
quetiapine,35742148
quetiapine,35742230
quetiapine,35744043
quetiapine,35744044
quetiapine,35744045
quetiapine,35744046
quetiapine,35744047
quetiapine,35744048
quetiapine,35744049
quetiapine,35744050
quetiapine,35744052
quetiapine,35744053
quetiapine,35744054
quetiapine,35744055
quetiapine,35744056
quetiapine,35744057
quetiapine,35744058
quetiapine,35744059
quetiapine,35744060
quetiapine,35744061
quetiapine,35744062
quetiapine,35744063
quetiapine,35744064
quetiapine,35744065
quetiapine,35744066
quetiapine,35744068
quetiapine,35744069
quetiapine,35744070
quetiapine,35744071
quetiapine,35744072
quetiapine,35744073
quetiapine,35745689
quetiapine,35748248
quetiapine,35748249
quetiapine,35748250
quetiapine,35748251
quetiapine,35748252
quetiapine,35748253
quetiapine,35748254
quetiapine,35748255
quetiapine,35748256
quetiapine,35748257
quetiapine,35748258
quetiapine,35748259
quetiapine,35748260
quetiapine,35748261
quetiapine,35748262
quetiapine,35748263
quetiapine,35748264
quetiapine,35748265
quetiapine,35748266
quetiapine,35748267
quetiapine,35748268
quetiapine,35748269
quetiapine,35748270
quetiapine,35748271
quetiapine,35748272
quetiapine,35748273
quetiapine,35748274
quetiapine,35748275
quetiapine,35748277
quetiapine,35748278
quetiapine,35748279
quetiapine,35748280
quetiapine,35748281
quetiapine,35749878
quetiapine,35752391
quetiapine,35752392
quetiapine,35752393
quetiapine,35752394
quetiapine,35752395
quetiapine,35752396
quetiapine,35752397
quetiapine,35752398
quetiapine,35752399
quetiapine,35752400
quetiapine,35752401
quetiapine,35752402
quetiapine,35752403
quetiapine,35752404
quetiapine,35752405
quetiapine,35752406
quetiapine,35752407
quetiapine,35752408
quetiapine,35752409
quetiapine,35752410
quetiapine,35752411
quetiapine,35752412
quetiapine,35752413
quetiapine,35754598
quetiapine,35754599
quetiapine,35756593
quetiapine,35756594
quetiapine,35756595
quetiapine,35756596
quetiapine,35756597
quetiapine,35756598
quetiapine,35756599
quetiapine,35756600
quetiapine,35756601
quetiapine,35756602
quetiapine,35756603
quetiapine,35756604
quetiapine,35756605
quetiapine,35756606
quetiapine,35756607
quetiapine,35756608
quetiapine,35756609
quetiapine,35756610
quetiapine,35756611
quetiapine,35756612
quetiapine,35756613
quetiapine,35756614
quetiapine,35756615
quetiapine,35756616
quetiapine,35756617
quetiapine,35756618
quetiapine,35756619
quetiapine,35756620
quetiapine,35756621
quetiapine,35756622
quetiapine,35756623
quetiapine,35758715
quetiapine,35758716
quetiapine,35760779
quetiapine,35760780
quetiapine,35760781
quetiapine,35760782
quetiapine,35760783
quetiapine,35760784
quetiapine,35760785
quetiapine,35760786
quetiapine,35760787
quetiapine,35760788
quetiapine,35760789
quetiapine,35760790
quetiapine,35760791
quetiapine,35760792
quetiapine,35760793
quetiapine,35760794
quetiapine,35760795
quetiapine,35760796
quetiapine,35760797
quetiapine,35760798
quetiapine,35760799
quetiapine,35760800
quetiapine,35760801
quetiapine,35760802
quetiapine,35760803
quetiapine,35760804
quetiapine,35760805
quetiapine,35760806
quetiapine,35760807
quetiapine,35760808
quetiapine,35760809
quetiapine,35760810
quetiapine,35762401
quetiapine,35762927
quetiapine,35764867
quetiapine,35764868
quetiapine,35764870
quetiapine,35764871
quetiapine,35764872
quetiapine,35764873
quetiapine,35764874
quetiapine,35764875
quetiapine,35764876
quetiapine,35764878
quetiapine,35764879
quetiapine,35764880
quetiapine,35764881
quetiapine,35764882
quetiapine,35764883
quetiapine,35764884
quetiapine,35764885
quetiapine,35764886
quetiapine,35764887
quetiapine,35764888
quetiapine,35764889
quetiapine,35764890
quetiapine,35764891
quetiapine,35764892
quetiapine,35764893
quetiapine,35764894
quetiapine,35764895
quetiapine,35767005
quetiapine,35769080
quetiapine,35769081
quetiapine,35769082
quetiapine,35769083
quetiapine,35769084
quetiapine,35769085
quetiapine,35769086
quetiapine,35769087
quetiapine,35769088
quetiapine,35769089
quetiapine,35769090
quetiapine,35769092
quetiapine,35769093
quetiapine,35769094
quetiapine,35769095
quetiapine,35769096
quetiapine,35769097
quetiapine,35769098
quetiapine,35769099
quetiapine,35770817
quetiapine,35770818
quetiapine,35770819
quetiapine,35771329
quetiapine,35771330
quetiapine,35773451
quetiapine,35773452
quetiapine,35773453
quetiapine,35773454
quetiapine,35773455
quetiapine,35773457
quetiapine,35773458
quetiapine,35773459
quetiapine,35773460
quetiapine,35773461
quetiapine,35773462
quetiapine,35773463
quetiapine,35773464
quetiapine,35773465
quetiapine,35773466
quetiapine,35773467
quetiapine,35773468
quetiapine,35773469
quetiapine,35773470
quetiapine,35773471
quetiapine,35773472
quetiapine,35773473
quetiapine,35773474
quetiapine,35773475
quetiapine,35773476
quetiapine,35773477
quetiapine,35773478
quetiapine,35773479
quetiapine,35776397
quetiapine,35776398
quetiapine,35776951
quetiapine,35776952
quetiapine,35776953
quetiapine,35778107
quetiapine,35778108
quetiapine,35778109
quetiapine,35786171
quetiapine,35786206
quetiapine,35786334
quetiapine,35786594
quetiapine,35786713
quetiapine,35787069
quetiapine,35787246
quetiapine,35787450
quetiapine,35787514
quetiapine,35787862
quetiapine,35787912
quetiapine,35787981
quetiapine,35787982
quetiapine,35788037
quetiapine,35788038
quetiapine,35828550
quetiapine,35830287
quetiapine,35830288
quetiapine,35830289
quetiapine,35830290
quetiapine,35862954
quetiapine,35862955
quetiapine,35862956
quetiapine,35862957
quetiapine,35862958
quetiapine,35862959
quetiapine,35862960
quetiapine,35862961
quetiapine,35862962
quetiapine,35884647
quetiapine,35884648
quetiapine,35884649
quetiapine,35884650
quetiapine,35884651
quetiapine,35884652
quetiapine,35886619
quetiapine,35886620
quetiapine,35886621
quetiapine,35886622
quetiapine,35886623
quetiapine,35886624
quetiapine,35886625
quetiapine,35886626
quetiapine,35886627
quetiapine,35886628
quetiapine,35886629
quetiapine,35886630
quetiapine,35886631
quetiapine,35886632
quetiapine,35886633
quetiapine,35886634
quetiapine,35886635
quetiapine,35886636
quetiapine,35886637
quetiapine,35886638
quetiapine,35886639
quetiapine,35886640
quetiapine,35897535
quetiapine,35897536
quetiapine,35897537
quetiapine,35897538
quetiapine,35897539
quetiapine,35897540
quetiapine,35897541
quetiapine,35897542
quetiapine,35897543
quetiapine,35897544
quetiapine,35897545
quetiapine,35897546
quetiapine,35897547
quetiapine,35897548
quetiapine,35897549
quetiapine,35897550
quetiapine,35897552
quetiapine,35897553
quetiapine,35897554
quetiapine,35897555
quetiapine,35897556
quetiapine,35897557
quetiapine,35897558
quetiapine,35897559
quetiapine,35897560
quetiapine,35897561
quetiapine,35897562
quetiapine,35897563
quetiapine,35897564
quetiapine,35897565
quetiapine,35897566
quetiapine,35897567
quetiapine,35897568
quetiapine,35897569
quetiapine,35897570
quetiapine,35897571
quetiapine,35897572
quetiapine,35897573
quetiapine,35897574
quetiapine,35897575
quetiapine,35897576
quetiapine,35897577
quetiapine,35897578
quetiapine,35897579
quetiapine,35897580
quetiapine,35897581
quetiapine,35897582
quetiapine,35897583
quetiapine,35897584
quetiapine,35897585
quetiapine,35897586
quetiapine,35897587
quetiapine,35897588
quetiapine,35897589
quetiapine,35897590
quetiapine,35897591
quetiapine,35897592
quetiapine,35897593
quetiapine,35897594
quetiapine,35897595
quetiapine,35897596
quetiapine,35897597
quetiapine,35897598
quetiapine,35897599
quetiapine,35897600
quetiapine,35897601
quetiapine,35897602
quetiapine,35897603
quetiapine,35897604
quetiapine,35897605
quetiapine,35897606
quetiapine,35897608
quetiapine,35897609
quetiapine,35897610
quetiapine,35897611
quetiapine,35897612
quetiapine,35897613
quetiapine,35897614
quetiapine,35897615
quetiapine,35897616
quetiapine,35897617
quetiapine,35897618
quetiapine,35897619
quetiapine,35897620
quetiapine,35897621
quetiapine,35897622
quetiapine,35897623
quetiapine,35897624
quetiapine,35898663
quetiapine,35898664
quetiapine,35898665
quetiapine,35898676
quetiapine,35898677
quetiapine,35898678
quetiapine,36036416
quetiapine,36036417
quetiapine,36036418
quetiapine,36036419
quetiapine,36036420
quetiapine,36036421
quetiapine,36036422
quetiapine,36036423
quetiapine,36036424
quetiapine,36036425
quetiapine,36036426
quetiapine,36036427
quetiapine,36036428
quetiapine,36036429
quetiapine,36036430
quetiapine,36036431
quetiapine,36036432
quetiapine,36036433
quetiapine,36036434
quetiapine,36036435
quetiapine,36036436
quetiapine,36053932
quetiapine,36062006
quetiapine,36062007
quetiapine,36062008
quetiapine,36062009
quetiapine,36062010
quetiapine,36062011
quetiapine,36062012
quetiapine,36062013
quetiapine,36062014
quetiapine,36062015
quetiapine,36062016
quetiapine,36062017
quetiapine,36062018
quetiapine,36062019
quetiapine,36062020
quetiapine,36062021
quetiapine,36062022
quetiapine,36062023
quetiapine,36062024
quetiapine,36062025
quetiapine,36062026
quetiapine,36062027
quetiapine,36062028
quetiapine,36062029
quetiapine,36062030
quetiapine,36062031
quetiapine,36062032
quetiapine,36062033
quetiapine,36062034
quetiapine,36062035
quetiapine,36062036
quetiapine,36062037
quetiapine,36062038
quetiapine,36062039
quetiapine,36062040
quetiapine,36062041
quetiapine,36062042
quetiapine,36062043
quetiapine,36062044
quetiapine,36062045
quetiapine,36074461
quetiapine,36074462
quetiapine,36074463
quetiapine,36074464
quetiapine,36074465
quetiapine,36118719
quetiapine,36118721
quetiapine,36118722
quetiapine,36118723
quetiapine,36118724
quetiapine,36120384
quetiapine,36120385
quetiapine,36120386
quetiapine,36120387
quetiapine,36120388
quetiapine,36213581
quetiapine,36213582
quetiapine,36229020
quetiapine,36229021
quetiapine,36256966
quetiapine,36256971
quetiapine,36257479
quetiapine,36257480
quetiapine,36257481
quetiapine,36257482
quetiapine,36257483
quetiapine,36257484
quetiapine,36257485
quetiapine,36257486
quetiapine,36257487
quetiapine,36257488
quetiapine,36257489
quetiapine,36257490
quetiapine,36257491
quetiapine,36257492
quetiapine,36258400
quetiapine,36258411
quetiapine,36258448
quetiapine,36258477
quetiapine,36258502
quetiapine,36258518
quetiapine,36258657
quetiapine,36258709
quetiapine,36258730
quetiapine,36258739
quetiapine,36258827
quetiapine,36258832
quetiapine,36259015
quetiapine,36259315
quetiapine,36259551
quetiapine,36259552
quetiapine,36259553
quetiapine,36260006
quetiapine,36260007
quetiapine,36260008
quetiapine,36260009
quetiapine,36260010
quetiapine,36260011
quetiapine,36260012
quetiapine,36260013
quetiapine,36260014
quetiapine,36260015
quetiapine,36260016
quetiapine,36260848
quetiapine,36260916
quetiapine,36260942
quetiapine,36260957
quetiapine,36260967
quetiapine,36261035
quetiapine,36261041
quetiapine,36261095
quetiapine,36261131
quetiapine,36261139
quetiapine,36261142
quetiapine,36261180
quetiapine,36261250
quetiapine,36261266
quetiapine,36261293
quetiapine,36261298
quetiapine,36261322
quetiapine,36261328
quetiapine,36261558
quetiapine,36261559
quetiapine,36262111
quetiapine,36262112
quetiapine,36262113
quetiapine,36262568
quetiapine,36262569
quetiapine,36262570
quetiapine,36262571
quetiapine,36262572
quetiapine,36262573
quetiapine,36262574
quetiapine,36262575
quetiapine,36262576
quetiapine,36262577
quetiapine,36262578
quetiapine,36262579
quetiapine,36262580
quetiapine,36263455
quetiapine,36263475
quetiapine,36263506
quetiapine,36263587
quetiapine,36263637
quetiapine,36263723
quetiapine,36263809
quetiapine,36263834
quetiapine,36263837
quetiapine,36263935
quetiapine,36264076
quetiapine,36264151
quetiapine,36264152
quetiapine,36264444
quetiapine,36264714
quetiapine,36264715
quetiapine,36264716
quetiapine,36264717
quetiapine,36265146
quetiapine,36265147
quetiapine,36265148
quetiapine,36265149
quetiapine,36265150
quetiapine,36265151
quetiapine,36265152
quetiapine,36265153
quetiapine,36265154
quetiapine,36265155
quetiapine,36265156
quetiapine,36265157
quetiapine,36265158
quetiapine,36265159
quetiapine,36265160
quetiapine,36265161
quetiapine,36265162
quetiapine,36265163
quetiapine,36265164
quetiapine,36265165
quetiapine,36265166
quetiapine,36266107
quetiapine,36266137
quetiapine,36266199
quetiapine,36266208
quetiapine,36266264
quetiapine,36266339
quetiapine,36266559
quetiapine,36266894
quetiapine,36266988
quetiapine,36267235
quetiapine,36267236
quetiapine,36267237
quetiapine,36267238
quetiapine,36267239
quetiapine,36267240
quetiapine,36267241
quetiapine,36267242
quetiapine,36267726
quetiapine,36267727
quetiapine,36267728
quetiapine,36267729
quetiapine,36267730
quetiapine,36267731
quetiapine,36267732
quetiapine,36267733
quetiapine,36267734
quetiapine,36267735
quetiapine,36267736
quetiapine,36267737
quetiapine,36268585
quetiapine,36268707
quetiapine,36268769
quetiapine,36268797
quetiapine,36268809
quetiapine,36268968
quetiapine,36269050
quetiapine,36269096
quetiapine,36269154
quetiapine,36269258
quetiapine,36269259
quetiapine,36269260
quetiapine,36269555
quetiapine,36269793
quetiapine,36269794
quetiapine,36269795
quetiapine,36270242
quetiapine,36270243
quetiapine,36270244
quetiapine,36270245
quetiapine,36270246
quetiapine,36270247
quetiapine,36270248
quetiapine,36270249
quetiapine,36270250
quetiapine,36270251
quetiapine,36271317
quetiapine,36271457
quetiapine,36271560
quetiapine,36271645
quetiapine,36271770
quetiapine,36271771
quetiapine,36271772
quetiapine,36272334
quetiapine,36272335
quetiapine,36272336
quetiapine,36272337
quetiapine,36272338
quetiapine,36272339
quetiapine,36272762
quetiapine,36272763
quetiapine,36272764
quetiapine,36272765
quetiapine,36272766
quetiapine,36272767
quetiapine,36273614
quetiapine,36273622
quetiapine,36273766
quetiapine,36273782
quetiapine,36273784
quetiapine,36273844
quetiapine,36273945
quetiapine,36273986
quetiapine,36274117
quetiapine,36274341
quetiapine,36274893
quetiapine,36275362
quetiapine,36275363
quetiapine,36275364
quetiapine,36275365
quetiapine,36275366
quetiapine,36275367
quetiapine,36275368
quetiapine,36275369
quetiapine,36275370
quetiapine,36275371
quetiapine,36275372
quetiapine,36275373
quetiapine,36275374
quetiapine,36275375
quetiapine,36275376
quetiapine,36276240
quetiapine,36276519
quetiapine,36276793
quetiapine,36276886
quetiapine,36277110
quetiapine,36277187
quetiapine,36277188
quetiapine,36277189
quetiapine,36277190
quetiapine,36277462
quetiapine,36277463
quetiapine,36277464
quetiapine,36421562
quetiapine,36421563
quetiapine,36421564
quetiapine,36421565
quetiapine,36421566
quetiapine,36421567
quetiapine,36421568
quetiapine,36421569
quetiapine,36504802
quetiapine,36505484
quetiapine,36505624
quetiapine,36508018
quetiapine,36508954
quetiapine,36509373
quetiapine,36788951
quetiapine,36789011
quetiapine,36789012
quetiapine,36789013
quetiapine,36789014
quetiapine,36789015
quetiapine,36789016
quetiapine,36789017
quetiapine,36789018
quetiapine,36789019
quetiapine,36789020
quetiapine,36789021
quetiapine,36789022
quetiapine,36789023
quetiapine,36789024
quetiapine,36789025
quetiapine,36789026
quetiapine,36789027
quetiapine,36789028
quetiapine,36789029
quetiapine,36789030
quetiapine,36789031
quetiapine,36789032
quetiapine,36789033
quetiapine,36789034
quetiapine,36789035
quetiapine,36789036
quetiapine,36789037
quetiapine,36789038
quetiapine,36789039
quetiapine,36789040
quetiapine,36789041
quetiapine,36789042
quetiapine,36789043
quetiapine,36789044
quetiapine,36789045
quetiapine,36789046
quetiapine,36789047
quetiapine,36789048
quetiapine,36789049
quetiapine,36789050
quetiapine,36789051
quetiapine,36789052
quetiapine,36789053
quetiapine,36789054
quetiapine,36789055
quetiapine,36789056
quetiapine,36789057
quetiapine,36789058
quetiapine,36789059
quetiapine,36789060
quetiapine,36789061
quetiapine,36789062
quetiapine,36789063
quetiapine,36789064
quetiapine,36789065
quetiapine,36789066
quetiapine,36789067
quetiapine,36789068
quetiapine,36789069
quetiapine,36789070
quetiapine,36789071
quetiapine,36789072
quetiapine,36789073
quetiapine,36789074
quetiapine,36789075
quetiapine,36789076
quetiapine,36789077
quetiapine,36789078
quetiapine,36789079
quetiapine,36789080
quetiapine,36789081
quetiapine,36789082
quetiapine,36789083
quetiapine,36789084
quetiapine,36789085
quetiapine,36789086
quetiapine,36789087
quetiapine,36789088
quetiapine,36789089
quetiapine,36789090
quetiapine,36789091
quetiapine,36789092
quetiapine,36789093
quetiapine,36789094
quetiapine,36789095
quetiapine,36789096
quetiapine,36789097
quetiapine,36789098
quetiapine,36789099
quetiapine,36789100
quetiapine,36789101
quetiapine,36789102
quetiapine,36789103
quetiapine,36789104
quetiapine,36789105
quetiapine,36789106
quetiapine,36789107
quetiapine,36789108
quetiapine,36789109
quetiapine,36789110
quetiapine,36789111
quetiapine,36789112
quetiapine,36789113
quetiapine,36789114
quetiapine,36789115
quetiapine,36789116
quetiapine,36789117
quetiapine,36789118
quetiapine,36789119
quetiapine,36789120
quetiapine,36789121
quetiapine,36789122
quetiapine,36789123
quetiapine,36789124
quetiapine,36789125
quetiapine,36789126
quetiapine,36789127
quetiapine,36789128
quetiapine,36789129
quetiapine,36789130
quetiapine,36789131
quetiapine,36789132
quetiapine,36789133
quetiapine,36789134
quetiapine,36789135
quetiapine,36789136
quetiapine,36789137
quetiapine,36789138
quetiapine,36789139
quetiapine,36789140
quetiapine,36789141
quetiapine,36789142
quetiapine,36789143
quetiapine,36789144
quetiapine,36789145
quetiapine,36789146
quetiapine,36789147
quetiapine,36789148
quetiapine,36789149
quetiapine,36789150
quetiapine,36789151
quetiapine,36789152
quetiapine,36789153
quetiapine,36789154
quetiapine,36789155
quetiapine,36789156
quetiapine,36789157
quetiapine,36789158
quetiapine,36789159
quetiapine,36789160
quetiapine,36789161
quetiapine,36789162
quetiapine,36789163
quetiapine,36789164
quetiapine,36789165
quetiapine,36789166
quetiapine,36789167
quetiapine,36789168
quetiapine,36789169
quetiapine,36789170
quetiapine,36789171
quetiapine,36789172
quetiapine,36789173
quetiapine,36789174
quetiapine,36789175
quetiapine,36789176
quetiapine,36789177
quetiapine,36789178
quetiapine,36789179
quetiapine,36789180
quetiapine,36789181
quetiapine,36789182
quetiapine,36789183
quetiapine,36789184
quetiapine,36789185
quetiapine,36789186
quetiapine,36789187
quetiapine,36789188
quetiapine,36789189
quetiapine,36789190
quetiapine,36789191
quetiapine,36789192
quetiapine,36789193
quetiapine,36789194
quetiapine,36789195
quetiapine,36789196
quetiapine,36789197
quetiapine,36789198
quetiapine,36789199
quetiapine,36789200
quetiapine,36789201
quetiapine,36789202
quetiapine,36789203
quetiapine,36789204
quetiapine,36789205
quetiapine,36789206
quetiapine,36789207
quetiapine,36789208
quetiapine,36789209
quetiapine,36789210
quetiapine,36789211
quetiapine,36789212
quetiapine,36789213
quetiapine,36789214
quetiapine,36789215
quetiapine,36789216
quetiapine,36789217
quetiapine,36789218
quetiapine,36789219
quetiapine,36789220
quetiapine,36789221
quetiapine,36789222
quetiapine,36789223
quetiapine,36789224
quetiapine,36789225
quetiapine,36789226
quetiapine,36789227
quetiapine,36789228
quetiapine,36789229
quetiapine,36789230
quetiapine,36789231
quetiapine,36789232
quetiapine,36789233
quetiapine,36789234
quetiapine,36789235
quetiapine,36789236
quetiapine,36789237
quetiapine,36789238
quetiapine,36789239
quetiapine,36789240
quetiapine,36789241
quetiapine,36789242
quetiapine,36789243
quetiapine,36789244
quetiapine,36789245
quetiapine,36789246
quetiapine,36789247
quetiapine,36789248
quetiapine,36789249
quetiapine,36789250
quetiapine,36789251
quetiapine,36789252
quetiapine,36789253
quetiapine,36789254
quetiapine,36789255
quetiapine,36789256
quetiapine,36789257
quetiapine,36789258
quetiapine,36789259
quetiapine,36789260
quetiapine,36789261
quetiapine,36789262
quetiapine,36789263
quetiapine,36789264
quetiapine,36789265
quetiapine,36789266
quetiapine,36789267
quetiapine,36789268
quetiapine,36789269
quetiapine,36789270
quetiapine,36789271
quetiapine,36789272
quetiapine,36789273
quetiapine,36789274
quetiapine,36789275
quetiapine,36789276
quetiapine,36789277
quetiapine,36789278
quetiapine,36789279
quetiapine,36789280
quetiapine,36789281
quetiapine,36789282
quetiapine,36789283
quetiapine,36789284
quetiapine,36789285
quetiapine,36789286
quetiapine,36789287
quetiapine,36789288
quetiapine,36789289
quetiapine,36789290
quetiapine,36789291
quetiapine,36789292
quetiapine,36789293
quetiapine,36789294
quetiapine,36789295
quetiapine,36789296
quetiapine,36789297
quetiapine,36789298
quetiapine,36789299
quetiapine,36789300
quetiapine,36789301
quetiapine,36789302
quetiapine,36789303
quetiapine,36789304
quetiapine,36789306
quetiapine,36789307
quetiapine,36789308
quetiapine,36789309
quetiapine,36789310
quetiapine,36789311
quetiapine,36789312
quetiapine,36789313
quetiapine,36789314
quetiapine,36789315
quetiapine,36789316
quetiapine,36789317
quetiapine,36789318
quetiapine,36879506
quetiapine,36880310
quetiapine,36880488
quetiapine,36881028
quetiapine,36881029
quetiapine,36881275
quetiapine,36881474
quetiapine,36881694
quetiapine,36881979
quetiapine,36882400
quetiapine,36882630
quetiapine,36882883
quetiapine,36883345
quetiapine,36883573
quetiapine,36883869
quetiapine,36883870
